Name,Title,_Artist1,_Artist2,_Artist3,_Artist4,_Artist5,url,Type,Lyric,Video,Christmas,Live,Remix,Cover,id,Start,End,Uploader,Duration
Slipped Away - Avril Lavigne Lyrics[Hd],Slipped Away,Avril Lavigne,,,,,https://www.youtube.com/watch?v=BphrCg8SDFI,Lyric,1,0,0,0,0,0,BphrCg8SDFI,0.0,0.0,Xuninchantedmelodyx,209
Smile - Avril Lavigne Lyrics,Smile,Avril Lavigne,,,,,https://www.youtube.com/watch?v=UMq22oiXNb4,Lyric,1,0,0,0,0,0,UMq22oiXNb4,0.0,0.0,Lilmissrockchick24,206
Avril Lavigne - Smile (Official Music Video),Smile,Avril Lavigne,,,,,https://www.youtube.com/watch?v=KagvExF-ijc,Video,0,1,0,0,0,0,KagvExF-ijc,0.0,0.0,Avrillavignevevo,216
Avril Lavigne - Souvenir (Audio),Souvenir,Avril Lavigne,,,,,https://www.youtube.com/watch?v=z9giPcpYfVs,Lyric,1,0,0,0,0,0,z9giPcpYfVs,0.0,0.0,Avril Lavigne,178
Avril Lavigne The Best Damn Thing Lyrics,The Best Damn Thing,Avril Lavigne,,,,,https://www.youtube.com/watch?v=vWUJ8vSclAA,Lyric,1,0,0,0,0,0,vWUJ8vSclAA,0.0,0.0,Kalapaigezhur,187
Avril Lavigne - The Best Damn Thing (Official Music Video),The Best Damn Thing,Avril Lavigne,,,,,https://www.youtube.com/watch?v=x2i5Jp7mdMc,Video,0,1,0,0,0,0,x2i5Jp7mdMc,0.0,0.0,Avrillavignevevo,189
Avril Lavigne - Things I'Ll Never Say (Audio),Things I'll Never Say,Avril Lavigne,,,,,https://www.youtube.com/watch?v=FnKg4pfjrr0,Lyric,1,0,0,0,0,0,FnKg4pfjrr0,0.0,0.0,Avrillavignevevo,225
Avril Lavigne - Tomorrow (Lyrics),Tomorrow,Avril Lavigne,,,,,https://www.youtube.com/watch?v=n77oWxJJXmg,Lyric,1,0,0,0,0,0,n77oWxJJXmg,0.0,0.0,Ylovesmusic,224
Avril Lavigne - Tomorrow (Audio),Tomorrow,Avril Lavigne,,,,,https://www.youtube.com/watch?v=ImHCBOD66TI,Lyric,1,0,0,0,0,0,ImHCBOD66TI,0.0,0.0,Avrillavignevevo,230
Avril Lavigne - Too Much To Ask (Audio),Too Much To Ask,Avril Lavigne,,,,,https://www.youtube.com/watch?v=mx2dbYKkFc4,Lyric,1,0,0,0,0,0,mx2dbYKkFc4,0.0,0.0,Avrillavignevevo,227
Unwanted - Avril Lavigne Lyrics[Hd],Unwanted,Avril Lavigne,,,,,https://www.youtube.com/watch?v=MBp0BIOZDT8,Lyric,1,0,0,0,0,0,MBp0BIOZDT8,0.0,0.0,Xuninchantedmelodyx,221
Avril Lavigne - Unwanted (Audio),Unwanted,Avril Lavigne,,,,,https://www.youtube.com/watch?v=q3SrXC8GvRA,Lyric,1,0,0,0,0,0,q3SrXC8GvRA,0.0,0.0,Avrillavignevevo,223
Avril Lavigne - Warrior (Audio),Warrior,Avril Lavigne,,,,,https://www.youtube.com/watch?v=ljVS2c4tTPY,Lyric,1,0,0,0,0,0,ljVS2c4tTPY,0.0,0.0,Avril Lavigne,226
Avril Lavigne - We Are Warriors (Official Video),We Are Warriors,Avril Lavigne,,,,,https://www.youtube.com/watch?v=3tBk7ONm95Q,Video,0,1,0,0,0,0,3tBk7ONm95Q,0.0,0.0,Avril Lavigne,228
Avril Lavigne - We Are Warriors (Official Audio),We Are Warriors,Avril Lavigne,,,,,https://www.youtube.com/watch?v=Q1rTK15zVJM,Lyric,1,0,0,0,0,0,Q1rTK15zVJM,0.0,0.0,Avril Lavigne,226
Avril Lavigne - What The Hell Lyrics,What The Hell,Avril Lavigne,,,,,https://www.youtube.com/watch?v=Ny342f-pReQ,Lyric,1,0,0,0,0,0,Ny342f-pReQ,0.0,0.0,Musictoandforu,218
What The Hell Lyrics - Avril Lavigne On Screen Hd (High Quality),What The Hell,Avril Lavigne,,,,,https://www.youtube.com/watch?v=XInzDWYDSTE,Lyric,1,0,0,0,0,0,XInzDWYDSTE,0.0,0.0,Mrrapeee,218
Avril Lavigne - When Youre Gone - Lyrics,When Youre Gone,Avril Lavigne,,,,,https://www.youtube.com/watch?v=kxLbNA6GHVw,Lyric,1,0,0,0,0,0,kxLbNA6GHVw,0.0,0.0,Retardrule101,225
Wish You Were Here - Avril Lavigne (Lyrics),Wish You Were Here,Avril Lavigne,,,,,https://www.youtube.com/watch?v=hH63dkeSWR8,Lyric,1,0,0,0,0,0,hH63dkeSWR8,0.0,0.0,Illstealurfrenchfrys,225
Avril Lavigne - Wish You Were Here (Official Music Video),Wish You Were Here,Avril Lavigne,,,,,https://www.youtube.com/watch?v=VT1-sitWRtY,Video,0,1,0,0,0,0,VT1-sitWRtY,0.0,0.0,Avrillavignevevo,227
Survivor - Eye Of The Tiger (Ayur Tsyrenov Cover),Eye Of The Tiger Cover,Ayur Tsyrenov,Survivor,,,,https://www.youtube.com/watch?v=bNsD1RMskbA,Lyric,1,0,0,0,0,1,bNsD1RMskbA,0.0,0.0,Bestvideoremixes,256
Baauer - Aether (Official Music Video),Aether,Baauer,,,,,https://www.youtube.com/watch?v=9ZsxSSLBJbA,Video,0,1,0,0,0,0,9ZsxSSLBJbA,0.0,0.0,Baauer,242
"Smooth Trap Beat X Bad Bunny Type Beat ""Sola"" | @Gabrieldomenic",Sola Beat,Bad Bunny,,,,,https://www.youtube.com/watch?v=aMhLTr5H_LU,Lyric,1,0,0,0,0,0,aMhLTr5H_LU,0.0,0.0,Gabriel Domenic,279
Bakermat - Baianá (Official Video),Baianá,Bakermat,,,,,https://www.youtube.com/watch?v=iaGjz4dtr3o,Video,0,1,0,0,0,0,iaGjz4dtr3o,0.0,0.0,Bakermatvevo,200
Do They Know It'S Christmas ~ Band Aid 1984,Do They Know It's Christmas,Band Aid 1984,,,,,https://www.youtube.com/watch?v=bjQzJAKxTrE,Lyric,1,0,0,0,0,0,bjQzJAKxTrE,0.0,0.0,Phoneixrising100,277
Basshunter - All I Ever Wanted (Official Video) (Ultra Music),All I Ever Wanted Ultra,Basshunter,,,,,https://www.youtube.com/watch?v=P3CxhBIrBho,Video,0,1,0,0,0,0,P3CxhBIrBho,0.0,0.0,Ultra Music,192
Bastille - Pompeii,Pompeii,Bastille,,,,,https://www.youtube.com/watch?v=F90Cw4l-8NY,Lyric,1,0,0,0,0,0,F90Cw4l-8NY,0.0,0.0,Bastillevevo,233
Bastille - Pompeii (Lyrics),Pompeii,Bastille,,,,,https://www.youtube.com/watch?v=m326LNIRB3k,Lyric,1,0,0,0,0,0,m326LNIRB3k,0.0,0.0,Ylovesmusic,212
"Bebe Rexha - Baby, I'M Jealous (Feat. Doja Cat) [Official Music Video]",Baby I'm Jealous,Bebe Rexha,Doja Cat,,,,https://www.youtube.com/watch?v=PznMpRASjAg,Video,0,1,0,0,0,0,PznMpRASjAg,100.0,23.0,Bebe Rexha,295
"Rita Ora - Girls Ft. Cardi B, Bebe Rexha & Charli Xcx (Official Video)",Girls,Bebe Rexha,Charli Xcx,Cardi B,Rita Ora,Rita Ora,https://www.youtube.com/watch?v=ExJmET8boVw,Video,0,1,0,0,0,0,ExJmET8boVw,0.0,0.0,Rita Ora,221
Bebe Rexha - I Got You [Official Music Video],I Got You,Bebe Rexha,,,,,https://www.youtube.com/watch?v=uEJuoEs1UxY,Video,0,1,0,0,0,0,uEJuoEs1UxY,0.0,0.0,Bebe Rexha,197
Bebe Rexha - I'M A Mess [Official Music Video],I'm A Mess,Bebe Rexha,,,,,https://www.youtube.com/watch?v=LdH7aFjDzjI,Video,0,1,0,0,0,0,LdH7aFjDzjI,0.0,0.0,Bebe Rexha,202
Cash Cash - Take Me Home Feat. Bebe Rexha [Official Lyric Video],Take Me Home,Bebe Rexha,Cash Cash,,,,https://www.youtube.com/watch?v=kDo2SiW3JHU,Lyric,1,0,0,0,0,0,kDo2SiW3JHU,0.0,0.0,Cash Cash,203
Bebe Rexha - The Way I Are (Dance With Somebody) Feat. Lil Wayne [Official Music Video],The Way I Are Dance With Somebody,Bebe Rexha,Lil Wayne,,,,https://www.youtube.com/watch?v=g6xvHG8nd5U,Video,0,1,0,0,0,0,g6xvHG8nd5U,0.0,0.0,Bebe Rexha,189
Anitta With Becky G - Banana (Official Music Video),Banana,Becky G,Anitta,,,,https://www.youtube.com/watch?v=0OmRrFD8zJk,Video,0,1,0,0,0,0,0OmRrFD8zJk,0.0,0.0,Anitta,196
"Becky Hill, Weiss - I Could Get Used To This",I Could Get Used To This,Becky Hill,Weiss,,,,https://www.youtube.com/watch?v=UApE8xVXkYg,Lyric,1,0,0,0,0,0,UApE8xVXkYg,0.0,0.0,Beckyhillvevo,195
"Meduza, Becky Hill & Goodboys - Lose Control (Lyrics)",Lose Control,Becky Hill,Goodboys,Meduza,Meduza,,https://www.youtube.com/watch?v=Fu5fD1fTZ3U,Lyric,1,0,0,0,0,0,Fu5fD1fTZ3U,0.0,0.0,Xeonbeats,172
Stayin' Alive - Bee Gees (Lyrics),Stayin' Alive,Bee Gees,,,,,https://www.youtube.com/watch?v=_Vj092UgKwQ,Lyric,1,0,0,0,0,0,_Vj092UgKwQ,0.0,0.0,Kristina Khatib,283
Benny Benassi - Who'S Your Daddy,Who's Your Daddy,Benny Benassi,,,,,https://www.youtube.com/watch?v=7WHyWZFCN8k,Lyric,0,1,0,0,0,0,7WHyWZFCN8k,0.0,0.0,Tmrw Music,209
Beyonce-Xo (Lyrics Video),Xo,Beyonce,,,,,https://www.youtube.com/watch?v=eMjleb_EQX4,Lyric,1,0,0,0,0,0,eMjleb_EQX4,0.0,0.0,Your Lyrics,216
"Beyoncé, Shakira - Beautiful Liar",Beautiful Liar,Beyoncé,Shakira,,,,https://www.youtube.com/watch?v=QrOe2h9RtWI,Lyric,1,0,0,0,0,0,QrOe2h9RtWI,0.0,0.0,Beyoncévevo,207
Halo - Beyoncé (Lyrics) 🎵,Halo,Beyoncé,,,,,https://www.youtube.com/watch?v=yrJ7CVeiFvo,Lyric,1,0,0,0,0,0,yrJ7CVeiFvo,0.0,0.0,Dopelyrics,296
If I Were A Boy - Beyoncé (Lyrics) 🎵,If I Were A Boy,Beyoncé,,,,,https://www.youtube.com/watch?v=KRCj8-8rdT4,Lyric,1,0,0,0,0,0,KRCj8-8rdT4,0.0,0.0,Dopelyrics,294
Beyoncé - Single Ladies (Put A Ring On It) (Video Version),Single Ladies Put A Ring On It,Beyoncé,,,,,https://www.youtube.com/watch?v=4m1EFMoRFvY,Video,0,1,0,0,0,0,4m1EFMoRFvY,0.0,0.0,Beyoncévevo,199
Biffy Clyro-Biblical Lyrics,Biblical,Biffy Clyro,,,,,https://www.youtube.com/watch?v=SCpGymg2DCA,Lyric,1,0,0,0,0,0,SCpGymg2DCA,0.0,0.0,William Stevens,253
Biffy Clyro - Black Chandelier,Black Chandelier,Biffy Clyro,,,,,https://www.youtube.com/watch?v=AvE_Qsz-xtA,Lyric,1,0,0,0,0,0,AvE_Qsz-xtA,0.0,0.0,Gcasslyrics,251
Biffy Clyro - Bubbles Lyrics,Bubbles,Biffy Clyro,,,,,https://www.youtube.com/watch?v=u4vecWlZFwo,Lyric,1,0,0,0,0,0,u4vecWlZFwo,0.0,0.0,Rolyhippo2,299
Biffy Clyro - God And Satan Lyrics,God And Satan,Biffy Clyro,,,,,https://www.youtube.com/watch?v=bjOb-PK8KPI,Lyric,1,0,0,0,0,0,bjOb-PK8KPI,0.0,0.0,Jamielawd666,190
Biffy Clyro - Living Is A Problem Because Everything Dies.,Living Is A Problem Because Everything Dies,Biffy Clyro,,,,,https://www.youtube.com/watch?v=3ytCb3EK1tQ,Lyric,1,0,0,0,0,0,3ytCb3EK1tQ,0.0,0.0,Gharam Elhendy,213
Biffy Clyro - Many Of Horror Lyrics,Many Of Horror,Biffy Clyro,,,,,https://www.youtube.com/watch?v=teko5HH0DC4,Lyric,1,0,0,0,0,0,teko5HH0DC4,0.0,0.0,Zoe Thorpe,260
Biffy Clyro - Mountains (Official Music Video),Mountains,Biffy Clyro,,,,,https://www.youtube.com/watch?v=NfzwM4pdyxU,Lyric,1,0,0,0,0,0,NfzwM4pdyxU,0.0,0.0,Biffy Clyro,201
Biffy Clyro - Mountains ( With Lyrics ),Mountains,Biffy Clyro,,,,,https://www.youtube.com/watch?v=1RamHTDZ_Xo,Lyric,1,0,0,0,0,0,1RamHTDZ_Xo,0.0,0.0,Danbwoi11223,216
Biffy Clyro - Opposite Lyric Video,Opposite,Biffy Clyro,,,,,https://www.youtube.com/watch?v=VlU_6wRPsig,Lyric,1,0,0,0,0,0,VlU_6wRPsig,0.0,0.0,Littlemisssunshine_X,227
Biffy Clyro - Rearrange (Lyric Video),Rearrange,Biffy Clyro,,,,,https://www.youtube.com/watch?v=wCeiLdfrXso,Lyric,1,0,0,0,0,0,wCeiLdfrXso,0.0,0.0,Biffy Clyro,218
"Biffy Clyro The Captain, Lyric Video, Great Quality",The Captain,Biffy Clyro,,,,,https://www.youtube.com/watch?v=IeEInAdwbmw,Lyric,1,0,0,0,0,0,IeEInAdwbmw,0.0,0.0,Rockchick820,223
Billie Eilish - No Time To Die (Audio),No Time To Die,Billie Eilish,,,,,https://www.youtube.com/watch?v=GB_S2qFh5lU,Lyric,1,0,0,0,0,0,GB_S2qFh5lU,0.0,0.0,Billieeilishvevo,243
Billie Joe Armstrong Of Green Day - A New England,Of A New England,Billie Joe Armstrong,Green Day,,,,https://www.youtube.com/watch?v=YTMJPyfhPeU,Lyric,1,0,0,0,0,0,YTMJPyfhPeU,0.0,0.0,Green Day,129
Billie Joe Armstrong Of Green Day - Amico (No Fun Mondays Cover),Of Amico No Mondays Cover,Billie Joe Armstrong,Green Day,Fun,Fun,,https://www.youtube.com/watch?v=qw_Mvw1rZcA,Lyric,1,0,0,0,0,1,qw_Mvw1rZcA,0.0,0.0,Green Day,147
Billie Joe Armstrong Of Green Day - Corpus Christi (No Fun Mondays Cover),Of Corpus Christi No Mondays Cover,Billie Joe Armstrong,Green Day,Fun,Fun,,https://www.youtube.com/watch?v=Nh7ZtB6wFoY,Lyric,1,0,0,0,0,1,Nh7ZtB6wFoY,0.0,0.0,Green Day,206
Billie Joe Armstrong Of Green Day - Gimme Some Truth,Of Gimme Some Truth,Billie Joe Armstrong,Green Day,,,,https://www.youtube.com/watch?v=wB28KkGUg2o,Lyric,1,0,0,0,0,0,wB28KkGUg2o,0.0,0.0,Green Day,162
Billie Joe Armstrong Of Green Day - Kids In America (No Fun Mondays Cover),Of Kids In America No Mondays Cover,Billie Joe Armstrong,Green Day,Fun,Fun,,https://www.youtube.com/watch?v=VBEEyWRJcJs,Lyric,1,0,0,0,0,1,VBEEyWRJcJs,0.0,0.0,Green Day,188
Billie Joe Armstrong Of Green Day - Manic Monday Feat. Susanna Hoffs Of The Bangles [Cover Video],Of Manic Monday Susanna Hoffs Of The Bangles Cover Video,Billie Joe Armstrong,Green Day,,,,https://www.youtube.com/watch?v=j5qPCKxlw2M,Video,0,1,0,0,0,1,j5qPCKxlw2M,0.0,0.0,Green Day,185
Billie Joe Armstrong Of Green Day - Police On My Back,Of Police On My Back,Billie Joe Armstrong,Green Day,,,,https://www.youtube.com/watch?v=77nppEKkYAU,Lyric,1,0,0,0,0,0,77nppEKkYAU,0.0,0.0,Green Day,189
Billie Joe Armstrong Of Green Day - That Thing You Do! (No Fun Mondays Cover),Of That Thing You Do No Mondays Cover,Billie Joe Armstrong,Green Day,Fun,Fun,,https://www.youtube.com/watch?v=MmmlCumELJY,Lyric,1,0,0,0,0,1,MmmlCumELJY,0.0,0.0,Green Day,169
Billie Joe Armstrong Of Green Day - That’S Rock ‘N’ Roll (No Fun Mondays Cover),Of That’s Rock ‘n’ Roll No Mondays Cover,Billie Joe Armstrong,Green Day,Fun,Fun,,https://www.youtube.com/watch?v=l4JNA-yuv5M,Lyric,1,0,0,0,0,1,l4JNA-yuv5M,0.0,0.0,Green Day,177
Billie Joe Armstrong Of Green Day - War Stories (No Fun Mondays Cover),Of War Stories No Mondays Cover,Billie Joe Armstrong,Green Day,Fun,Fun,,https://www.youtube.com/watch?v=JZmDt8Zg3es,Lyric,1,0,0,0,0,1,JZmDt8Zg3es,0.0,0.0,Green Day,161
Billie Joe Armstrong Of Green Day - Whole Wide World (Amazon Original) (Lyric Video),Of Whole Wide World Amazon Original,Billie Joe Armstrong,Green Day,,,,https://www.youtube.com/watch?v=DoiytSUR1jw,Lyric,1,0,0,0,0,0,DoiytSUR1jw,0.0,0.0,Green Day,195
Billy Joel - Uptown Girl (Official Video),Uptown Girl,Billy Joel,,,,,https://www.youtube.com/watch?v=hCuMWrfXG4E,Video,0,1,0,0,0,0,hCuMWrfXG4E,0.0,0.0,Billyjoelvevo,203
Billy Joel - Uptown Girl (Audio),Uptown Girl,Billy Joel,,,,,https://www.youtube.com/watch?v=o-0Oect0nVQ,Lyric,1,0,0,0,0,0,o-0Oect0nVQ,0.0,0.0,Billyjoelvevo,199
Billy Joel - We Didn'T Start The Fire (Official Video),We Didn't Start The Fire,Billy Joel,,,,,https://www.youtube.com/watch?v=eFTLKWw542g,Video,0,1,0,0,0,0,eFTLKWw542g,0.0,0.0,Billyjoelvevo,245
Lil Nas X - Old Town Road (Feat. Billy Ray Cyrus) [Remix],Old Town Road Remix,Billy Ray Cyrus,Lil Nas X,,,,https://www.youtube.com/watch?v=7ysFgElQtjI,Lyric,1,0,0,0,1,0,7ysFgElQtjI,0.0,0.0,Lil Nas X,157
Bingo Players - Cry (Just A Little) (Official Music Video),Cry Just A Little,Bingo Players,,,,,https://www.youtube.com/watch?v=ZBpWdwXzpMk,Video,0,1,0,0,0,0,ZBpWdwXzpMk,0.0,0.0,Spinnin' Records,206
"Black Eyed Peas, J Balvin - Ritmo (Bad Boys For Life) (Official Music Video)",Ritmo Bad Boys For Life,Black Eyed Peas,J Balvin,,,,https://www.youtube.com/watch?v=EzKkl64rRbM,Video,0,1,0,0,0,0,EzKkl64rRbM,0.0,0.0,Blackeyedpeasvevo,219
Black Sabbath Iron Man Lyrics,Iron Man,Black Sabbath,,,,,https://www.youtube.com/watch?v=Uctu1e353os,Lyric,1,0,0,0,0,0,Uctu1e353os,0.0,0.0,Lageromg,354
Blacksabbath Paranoid Lyrics   Youtube,Paranoid,Black Sabbath,,,,,https://www.youtube.com/watch?v=k_2r4zDl-D0,Lyric,1,0,0,0,0,0,k_2r4zDl-D0,0.0,0.0,Mick Adams,172
War Pigs Black Sabbath Lyrics,War Pigs,Black Sabbath,,,,,https://www.youtube.com/watch?v=rG0Ws3YfONY,Lyric,1,0,0,0,0,0,rG0Ws3YfONY,0.0,0.0,Purplezebra991,474
Gwen Stefani - You Make It Feel Like Christmas Ft. Blake Shelton,You Make It Feel Like Christmas,Blake Shelton,Gwen Stefani,,,,https://www.youtube.com/watch?v=3ZT9_H4-hbM,Lyric,1,0,0,0,0,0,3ZT9_H4-hbM,0.0,0.0,Gwenstefanivevo,183
Blink 182 Adam'S Song Lyrics,Adam's Song,Blink 182,,,,,https://www.youtube.com/watch?v=qIh3NEUt3yc,Lyric,1,0,0,0,0,0,qIh3NEUt3yc,0.0,0.0,Mrhowyoudoing,248
Blink 182 - After Midnight (With Lyrics),After Midnight,Blink 182,,,,,https://www.youtube.com/watch?v=ajfVbm28iXo,Lyric,1,0,0,0,0,0,ajfVbm28iXo,0.0,0.0,Lyricmusic17,201
Blink 182 All The Small Things Lyrics,All The Small Things,Blink 182,,,,,https://www.youtube.com/watch?v=ahWmkV0mtvk,Lyric,1,0,0,0,0,0,ahWmkV0mtvk,0.0,0.0,Fuckudumbcuntimnot,168
Blink-182 - All The Small Things (Official Video),All The Small Things,Blink 182,,,,,https://www.youtube.com/watch?v=9Ht5RZpzPqw,Video,0,1,0,0,0,0,9Ht5RZpzPqw,0.0,0.0,Blink182Vevo,172
Blink 182 - Always (Lyrics),Always,Blink 182,,,,,https://www.youtube.com/watch?v=6nOV0vVfw8c,Lyric,1,0,0,0,0,0,6nOV0vVfw8c,0.0,0.0,Drunknonexistent,252
Blink-182 - Another Girl Another Planet (Lyrics),Another Girl Another Planet,Blink 182,,,,,https://www.youtube.com/watch?v=64P3vmACupA,Lyric,1,0,0,0,0,0,64P3vmACupA,0.0,0.0,Mcguinness6277,162
Blink-182 - Blame It On My Youth (Lyric Video),Blame It On My Youth,Blink 182,,,,,https://www.youtube.com/watch?v=SleFHBDZb8k,Lyric,1,0,0,0,0,0,SleFHBDZb8k,0.0,0.0,Blink182Vevo,190
Bored To Death - Blink-182 [Lyric Video],Bored To Death,Blink 182,,,,,https://www.youtube.com/watch?v=8yGipyel-3I,Lyric,1,0,0,0,0,0,8yGipyel-3I,0.0,0.0,Blink-182,238
Blink 182- Carousel (Lyrics Hq),Carousel,Blink 182,,,,,https://www.youtube.com/watch?v=io7jlZd2Oc0,Lyric,1,0,0,0,0,0,io7jlZd2Oc0,0.0,0.0,Zorro2012De,160
Blink-182 - Dammit Lyrics,Dammit,Blink 182,,,,,https://www.youtube.com/watch?v=JM7bkQ4HUK0,Lyric,1,0,0,0,0,0,JM7bkQ4HUK0,0.0,0.0,Bushgardens22,166
Blink-182 - Darkside (Lyric Video),Darkside,Blink 182,,,,,https://www.youtube.com/watch?v=4lkmgS7BfuQ,Lyric,1,0,0,0,0,0,4lkmgS7BfuQ,0.0,0.0,Blink182Vevo,187
Blink 182 - Dick Lips Lyrics,Dick Lips,Blink 182,,,,,https://www.youtube.com/watch?v=UyiFicgLoY0,Lyric,1,0,0,0,0,0,UyiFicgLoY0,0.0,0.0,Jew,177
"Blink-182 - ""Don'T Tell Me That It'S Over""",Don't Tell Me That It's Over,Blink 182,,,,,https://www.youtube.com/watch?v=xzCrQMaqxF8,Lyric,1,0,0,0,0,0,xzCrQMaqxF8,0.0,0.0,Alternatesounds,153
Blink 182 Down Lyrics,Down,Blink 182,,,,,https://www.youtube.com/watch?v=7VVSX1SXUbE,Lyric,1,0,0,0,0,0,7VVSX1SXUbE,0.0,0.0,007Ja,184
Blink 182 - Even If She Falls (Hd),Even If She Falls,Blink 182,,,,,https://www.youtube.com/watch?v=o-KSqd2Sl6Y,Lyric,1,0,0,0,0,0,o-KSqd2Sl6Y,0.0,0.0,Derek21023,180
Blink-182 Everytime I Look For You Lyrics,Everytime I Look For You,Blink 182,,,,,https://www.youtube.com/watch?v=WekSv6nW3RM,Lyric,1,0,0,0,0,0,WekSv6nW3RM,0.0,0.0,Outlawslayer,180
Blink 182 - Feeling This (Lyrics),Feeling This,Blink 182,,,,,https://www.youtube.com/watch?v=c8jR8j_5iAk,Lyric,1,0,0,0,0,0,c8jR8j_5iAk,0.0,0.0,Bbvctom,193
Blink-182 - Feeling This (Official Video),Feeling This,Blink 182,,,,,https://www.youtube.com/watch?v=4kMZ23T9VHE,Video,0,1,0,0,0,0,4kMZ23T9VHE,0.0,0.0,Blink182Vevo,189
Blink 182-First Date Lyrics,First Date,Blink 182,,,,,https://www.youtube.com/watch?v=_FCoUBEJAVg,Lyric,1,0,0,0,0,0,_FCoUBEJAVg,0.0,0.0,Victoria M,172
Blink-182 - First Date (Official Video),First Date,Blink 182,,,,,https://www.youtube.com/watch?v=vVy9Lgpg1m8,Video,0,1,0,0,0,0,vVy9Lgpg1m8,0.0,0.0,Blink182Vevo,212
Blink 182 - Going Away To College Lyrics,Going Away To College,Blink 182,,,,,https://www.youtube.com/watch?v=wmKKr8ZzUQ0,Lyric,1,0,0,0,0,0,wmKKr8ZzUQ0,0.0,0.0,Sergio Perez,180
Blink-182 - Happy Days (Official Video) #Stayhome,Happy Days,Blink 182,,,,,https://www.youtube.com/watch?v=5C_3EattWe0,Video,0,1,0,0,0,0,5C_3EattWe0,0.0,0.0,Blink182Vevo,180
Blink-182 - Heaven (Lyric Video),Heaven,Blink 182,,,,,https://www.youtube.com/watch?v=NY0fKN0Q5H8,Lyric,1,0,0,0,0,0,NY0fKN0Q5H8,0.0,0.0,Blink182Vevo,199
Blink-182 - Here'S Your Letter (Uncensored With Lyrics),Here's Your Letter,Blink 182,,,,,https://www.youtube.com/watch?v=tDpTOUNuvvs,Lyric,1,0,0,0,0,0,tDpTOUNuvvs,0.0,0.0,Snerdlic,175
Blink 182 - I Miss You (Lyrics),I Miss You,Blink 182,,,,,https://www.youtube.com/watch?v=bEiexyUqZLA,Lyric,1,0,0,0,0,0,bEiexyUqZLA,0.0,0.0,Blair,228
Blink-182 - I Really Wish I Hated You (Lyrics),I Really Wish I Hated You,Blink 182,,,,,https://www.youtube.com/watch?v=Lur3PL7-ENA,Lyric,1,0,0,0,0,0,Lur3PL7-ENA,0.0,0.0,Rock Paradise,191
Blink-182 - I Really Wish I Hated You (Lyric Video),I Really Wish I Hated You,Blink 182,,,,,https://www.youtube.com/watch?v=p9asRPqPbjo,Lyric,1,0,0,0,0,0,p9asRPqPbjo,0.0,0.0,Blink182Vevo,197
Blink 182 Im Lost Without You Lyrics,Im Lost Without You,Blink 182,,,,,https://www.youtube.com/watch?v=tyn6qcQt3QA,Lyric,1,0,0,0,0,0,tyn6qcQt3QA,0.0,0.0,Gina Renee,382
Blink 182 - Josie Lyrics,Josie,Blink 182,,,,,https://www.youtube.com/watch?v=YZqVpJozByo,Lyric,1,0,0,0,0,0,YZqVpJozByo,0.0,0.0,Stian Edvardsen,201
Blink-182 - Kaleidoscope (Lyrics On Screen),Kaleidoscope,Blink 182,,,,,https://www.youtube.com/watch?v=M45we_SZE54,Lyric,1,0,0,0,0,0,M45we_SZE54,0.0,0.0,Kelsey Podgornik,207
Blink-182 - Love Is Dangerous - Lyrics,Love Is Dangerous,Blink 182,,,,,https://www.youtube.com/watch?v=_00IprHY9BQ,Lyric,1,0,0,0,0,0,_00IprHY9BQ,0.0,0.0,The96Patricia,274
Blink-182 - M+M'S,M M's,Blink 182,,,,,https://www.youtube.com/watch?v=kZs88WWGDoo,Lyric,1,0,0,0,0,0,kZs88WWGDoo,0.0,0.0,Blink182Vevo,159
Blink-182 - Misery,Misery,Blink 182,,,,,https://www.youtube.com/watch?v=_5ZY9ykEjWg,Lyric,1,0,0,0,0,0,_5ZY9ykEjWg,0.0,0.0,Blink-182,232
Blink-182 - No Heart To Speak Of (Lyric Video),No Heart To Speak Of,Blink 182,,,,,https://www.youtube.com/watch?v=kDIR9gkAv88,Lyric,1,0,0,0,0,0,kDIR9gkAv88,0.0,0.0,Blink182Vevo,221
Blink-182 - Not Another Christmas Song (Official Audio),Not Another Christmas Song,Blink 182,,,,,https://www.youtube.com/watch?v=E5QczaeV9iE,Lyric,1,0,0,0,0,0,E5QczaeV9iE,0.0,0.0,Blink182Vevo,161
Blink 182 Not Now Lyrics,Not Now,Blink 182,,,,,https://www.youtube.com/watch?v=CxljWWB2LpU,Lyric,1,0,0,0,0,0,CxljWWB2LpU,0.0,0.0,Austin Compton,255
Blink 182 - Pretty Little Girl Lyrics (Hq),Pretty Little Girl,Blink 182,,,,,https://www.youtube.com/watch?v=GssB202cedU,Lyric,1,0,0,0,0,0,GssB202cedU,0.0,0.0,Juicyhobbit1,267
Blink-182 - Remember To Forget Me (Lyric Video),Remember To Forget Me,Blink 182,,,,,https://www.youtube.com/watch?v=04cN6WZYxwQ,Lyric,1,0,0,0,0,0,04cN6WZYxwQ,0.0,0.0,Blink182Vevo,206
Blink-182 - Roller Coaster [Lyrics],Roller Coaster,Blink 182,,,,,https://www.youtube.com/watch?v=aB0LJYtwtow,Lyric,1,0,0,0,0,0,aB0LJYtwtow,0.0,0.0,Matty P,167
Blink-182 - She'S Out Of Her Mind [Music Video],She's Out Of Her Mind,Blink 182,,,,,https://www.youtube.com/watch?v=krpm0v_486k,Video,0,1,0,0,0,0,krpm0v_486k,0.0,0.0,Blink-182,162
